dataset,n-features,n-classes,n-numerical-features,n-categorical-features,n-binary-features,n-grid-samples,fold,n-train-samples,n-test-samples,n-trees,train-acc,test-acc,prune-prop,n-prune-prop-samples,n-mip-trees,mip-prune-train-acc,mip-prune-test-acc,mip-prune-prop-train-acc,mip-prune-train-fidelity,mip-prune-test-fidelity,mip-prune-prop-train-fidelity,mip-prune-grid-fidelity,mip-time,n-random-trees,random-prune-train-acc,random-prune-test-acc,random-prune-prop-train-acc,random-prune-train-fidelity,random-prune-test-fidelity,random-prune-prop-train-fidelity,random-prune-grid-fidelity,n-greedy-trees,greedy-prune-train-acc,greedy-prune-test-acc,greedy-prune-prop-train-acc,greedy-prune-train-fidelity,greedy-prune-test-fidelity,greedy-prune-prop-train-fidelity,greedy-prune-grid-fidelity
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,1,1553,13,1.0,0.7268041237113402,1.0,1.0,0.8891752577319587,1.0,0.9004,600.3450837135315,13.0,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8762886597938144,0.995492594977463,0.8164,13,0.9974243399871217,0.7577319587628866,0.9974243399871217,0.9974243399871217,0.8969072164948454,0.9974243399871217,0.8585
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,2,3106,13,1.0,0.7268041237113402,1.0,1.0,0.8891752577319587,1.0,0.9004,600.2894322872162,13.0,0.9948486799742434,0.75,0.9948486799742434,0.9948486799742434,0.8762886597938144,0.9948486799742434,0.9005,13,0.9974243399871217,0.7577319587628866,0.9974243399871217,0.9974243399871217,0.8969072164948454,0.9974243399871217,0.8585
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,3,4659,13,1.0,0.7268041237113402,1.0,1.0,0.8891752577319587,1.0,0.9004,600.5118608474731,13.0,0.9980682549903412,0.7654639175257731,0.9980682549903412,0.9980682549903412,0.8943298969072165,0.9980682549903412,0.775,13,0.9974243399871217,0.7577319587628866,0.9974243399871217,0.9974243399871217,0.8969072164948454,0.9974243399871217,0.8585
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,4,6212,13,1.0,0.7268041237113402,1.0,1.0,0.8891752577319587,1.0,0.9004,600.2199578285217,13.0,0.995492594977463,0.7216494845360825,0.995492594977463,0.995492594977463,0.8737113402061856,0.995492594977463,0.8225,13,0.9974243399871217,0.7577319587628866,0.9974243399871217,0.9974243399871217,0.8969072164948454,0.9974243399871217,0.8585
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,5,7765,13,1.0,0.7268041237113402,1.0,1.0,0.8891752577319587,1.0,0.9004,600.1683669090271,13.0,0.9948486799742434,0.7603092783505154,0.9948486799742434,0.9948486799742434,0.9201030927835051,0.9948486799742434,0.7034,13,0.9974243399871217,0.7577319587628866,0.9974243399871217,0.9974243399871217,0.8969072164948454,0.9974243399871217,0.8585
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,6,9318,13,1.0,0.7268041237113402,1.0,1.0,0.8891752577319587,1.0,0.9004,600.1497058868408,13.0,0.9929169349645847,0.7654639175257731,0.9929169349645847,0.9929169349645847,0.904639175257732,0.9929169349645847,0.7229,13,0.9974243399871217,0.7577319587628866,0.9974243399871217,0.9974243399871217,0.8969072164948454,0.9974243399871217,0.8585
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,7,10871,13,1.0,0.7268041237113402,1.0,1.0,0.8891752577319587,1.0,0.9004,600.5644226074219,13.0,0.9974243399871217,0.7757731958762887,0.9974243399871217,0.9974243399871217,0.904639175257732,0.9974243399871217,0.7438,13,0.9974243399871217,0.7577319587628866,0.9974243399871217,0.9974243399871217,0.8969072164948454,0.9974243399871217,0.8585
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,8,12424,13,1.0,0.7268041237113402,1.0,1.0,0.8891752577319587,1.0,0.9004,600.1823143959045,13.0,0.9974243399871217,0.729381443298969,0.9974243399871217,0.9974243399871217,0.884020618556701,0.9974243399871217,0.7872,13,0.9974243399871217,0.7577319587628866,0.9974243399871217,0.9974243399871217,0.8969072164948454,0.9974243399871217,0.8585
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,9,13977,13,1.0,0.7268041237113402,1.0,1.0,0.8891752577319587,1.0,0.9004,600.1605529785156,13.0,0.9980682549903412,0.7448453608247423,0.9980682549903412,0.9980682549903412,0.8994845360824743,0.9980682549903412,0.9568,13,0.9974243399871217,0.7577319587628866,0.9974243399871217,0.9974243399871217,0.8969072164948454,0.9974243399871217,0.8585
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,10,15530,13,1.0,0.7268041237113402,1.0,1.0,0.8891752577319587,1.0,0.9004,600.2236239910126,13.0,0.9974243399871217,0.7345360824742269,0.9974243399871217,0.9974243399871217,0.8711340206185567,0.9974243399871217,0.7778,13,0.9974243399871217,0.7577319587628866,0.9974243399871217,0.9974243399871217,0.8969072164948454,0.9974243399871217,0.8585
steel-plates-fault,27,7,20,0,7,10000,4,1553,388,100,1.0,0.7551546391752577,1,1553,11,1.0,0.7474226804123711,1.0,1.0,0.8634020618556701,1.0,0.7597,601.9339039325714,11.0,0.9929169349645847,0.7190721649484536,0.9929169349645847,0.9929169349645847,0.8762886597938144,0.9929169349645847,0.7018,11,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.7714
steel-plates-fault,27,7,20,0,7,10000,4,1553,388,100,1.0,0.7551546391752577,2,3106,11,1.0,0.7474226804123711,1.0,1.0,0.8634020618556701,1.0,0.7597,607.5222542285919,11.0,0.9929169349645847,0.7422680412371134,0.9929169349645847,0.9929169349645847,0.8711340206185567,0.9929169349645847,0.7725,11,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.7714
steel-plates-fault,27,7,20,0,7,10000,4,1553,388,100,1.0,0.7551546391752577,3,4659,11,1.0,0.7474226804123711,1.0,1.0,0.8634020618556701,1.0,0.7597,600.8780333995819,11.0,0.9916291049581455,0.7087628865979382,0.9916291049581455,0.9916291049581455,0.8273195876288659,0.9916291049581455,0.7435,11,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.7714
steel-plates-fault,27,7,20,0,7,10000,4,1553,388,100,1.0,0.7551546391752577,4,6212,11,1.0,0.7474226804123711,1.0,1.0,0.8634020618556701,1.0,0.7597,600.4337689876556,11.0,0.9929169349645847,0.7216494845360825,0.9929169349645847,0.9929169349645847,0.8711340206185567,0.9929169349645847,0.7186,11,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.7714
steel-plates-fault,27,7,20,0,7,10000,4,1553,388,100,1.0,0.7551546391752577,5,7765,11,1.0,0.7474226804123711,1.0,1.0,0.8634020618556701,1.0,0.7597,603.1219644546509,11.0,0.995492594977463,0.7448453608247423,0.995492594977463,0.995492594977463,0.8891752577319587,0.995492594977463,0.6944,11,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.7714
steel-plates-fault,27,7,20,0,7,10000,4,1553,388,100,1.0,0.7551546391752577,6,9318,11,1.0,0.7474226804123711,1.0,1.0,0.8634020618556701,1.0,0.7597,603.0822587013245,11.0,0.995492594977463,0.7474226804123711,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.8653,11,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.7714
steel-plates-fault,27,7,20,0,7,10000,4,1553,388,100,1.0,0.7551546391752577,7,10871,11,1.0,0.7474226804123711,1.0,1.0,0.8634020618556701,1.0,0.7597,600.6420979499817,11.0,0.9935608499678042,0.7268041237113402,0.9935608499678042,0.9935608499678042,0.8762886597938144,0.9935608499678042,0.75,11,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.7714
steel-plates-fault,27,7,20,0,7,10000,4,1553,388,100,1.0,0.7551546391752577,8,12424,11,1.0,0.7474226804123711,1.0,1.0,0.8634020618556701,1.0,0.7597,602.5969474315643,11.0,0.995492594977463,0.7139175257731959,0.995492594977463,0.995492594977463,0.8427835051546392,0.995492594977463,0.5368,11,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.7714
steel-plates-fault,27,7,20,0,7,10000,4,1553,388,100,1.0,0.7551546391752577,9,13977,11,1.0,0.7474226804123711,1.0,1.0,0.8634020618556701,1.0,0.7597,602.157534122467,11.0,0.9935608499678042,0.7371134020618557,0.9935608499678042,0.9935608499678042,0.904639175257732,0.9935608499678042,0.7949,11,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.7714
steel-plates-fault,27,7,20,0,7,10000,4,1553,388,100,1.0,0.7551546391752577,10,15530,11,1.0,0.7474226804123711,1.0,1.0,0.8634020618556701,1.0,0.7597,601.332572221756,11.0,0.9929169349645847,0.7036082474226805,0.9929169349645847,0.9929169349645847,0.8402061855670103,0.9929169349645847,0.8078,11,0.995492594977463,0.7371134020618557,0.995492594977463,0.995492594977463,0.8685567010309279,0.995492594977463,0.7714
steel-plates-fault,27,7,20,0,7,10000,5,1553,388,100,1.0,0.8067010309278351,1,1553,14,1.0,0.7912371134020618,1.0,1.0,0.8865979381443299,1.0,0.9573,603.6237561702728,14.0,0.9961365099806826,0.7912371134020618,0.9961365099806826,0.9961365099806826,0.8969072164948454,0.9961365099806826,0.9647,14,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.9278350515463918,0.9987121699935608,0.9587
steel-plates-fault,27,7,20,0,7,10000,5,1553,388,100,1.0,0.8067010309278351,2,3106,14,1.0,0.7912371134020618,1.0,1.0,0.8865979381443299,1.0,0.9573,601.5896604061127,14.0,0.995492594977463,0.8092783505154639,0.995492594977463,0.995492594977463,0.8891752577319587,0.995492594977463,0.9178,14,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.9278350515463918,0.9987121699935608,0.9587
steel-plates-fault,27,7,20,0,7,10000,5,1553,388,100,1.0,0.8067010309278351,3,4659,14,1.0,0.7912371134020618,1.0,1.0,0.8865979381443299,1.0,0.9573,603.5355026721954,14.0,0.9961365099806826,0.7835051546391752,0.9961365099806826,0.9961365099806826,0.8917525773195877,0.9961365099806826,0.8738,14,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.9278350515463918,0.9987121699935608,0.9587
steel-plates-fault,27,7,20,0,7,10000,5,1553,388,100,1.0,0.8067010309278351,4,6212,14,1.0,0.7912371134020618,1.0,1.0,0.8865979381443299,1.0,0.9573,601.3291480541229,14.0,0.995492594977463,0.7783505154639175,0.995492594977463,0.995492594977463,0.9149484536082474,0.995492594977463,0.8921,14,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.9278350515463918,0.9987121699935608,0.9587
steel-plates-fault,27,7,20,0,7,10000,5,1553,388,100,1.0,0.8067010309278351,5,7765,14,1.0,0.7912371134020618,1.0,1.0,0.8865979381443299,1.0,0.9573,601.3128297328949,14.0,0.9935608499678042,0.7680412371134021,0.9935608499678042,0.9935608499678042,0.8814432989690721,0.9935608499678042,0.9635,14,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.9278350515463918,0.9987121699935608,0.9587
steel-plates-fault,27,7,20,0,7,10000,5,1553,388,100,1.0,0.8067010309278351,6,9318,14,1.0,0.7912371134020618,1.0,1.0,0.8865979381443299,1.0,0.9573,600.5029504299164,14.0,0.9948486799742434,0.8015463917525774,0.9948486799742434,0.9948486799742434,0.8814432989690721,0.9948486799742434,0.902,14,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.9278350515463918,0.9987121699935608,0.9587
steel-plates-fault,27,7,20,0,7,10000,5,1553,388,100,1.0,0.8067010309278351,7,10871,14,1.0,0.7912371134020618,1.0,1.0,0.8865979381443299,1.0,0.9573,602.4758453369141,14.0,0.995492594977463,0.8015463917525774,0.995492594977463,0.995492594977463,0.8891752577319587,0.995492594977463,0.9325,14,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.9278350515463918,0.9987121699935608,0.9587
steel-plates-fault,27,7,20,0,7,10000,5,1553,388,100,1.0,0.8067010309278351,8,12424,14,1.0,0.7912371134020618,1.0,1.0,0.8865979381443299,1.0,0.9573,602.2007083892822,14.0,0.9961365099806826,0.8144329896907216,0.9961365099806826,0.9961365099806826,0.9123711340206185,0.9961365099806826,0.9575,14,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.9278350515463918,0.9987121699935608,0.9587
steel-plates-fault,27,7,20,0,7,10000,5,1553,388,100,1.0,0.8067010309278351,9,13977,14,1.0,0.7912371134020618,1.0,1.0,0.8865979381443299,1.0,0.9573,601.4377691745758,14.0,0.9974243399871217,0.7835051546391752,0.9974243399871217,0.9974243399871217,0.904639175257732,0.9974243399871217,0.9255,14,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.9278350515463918,0.9987121699935608,0.9587
steel-plates-fault,27,7,20,0,7,10000,5,1553,388,100,1.0,0.8067010309278351,10,15530,14,1.0,0.7912371134020618,1.0,1.0,0.8865979381443299,1.0,0.9573,602.3825726509094,14.0,0.9980682549903412,0.7654639175257731,0.9980682549903412,0.9980682549903412,0.8762886597938144,0.9980682549903412,0.8119,14,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.9278350515463918,0.9987121699935608,0.9587
